transaction_id,user_id,amount,merchant_id,actual_location,timestamp,device_type,transactions_last_10min,time_since_last_txn_min,amount_deviation_ratio,device_change_flag,location_change_flag,anomaly_score,risk_level,rule_triggered,final_decision
TXN_00693,USER_009,1183.34,MERCH_19,Delhi,23-12-2025 12:07,web,3,163,1.31,0,0,0.190539398,LOW,NONE,APPROVED
TXN_00694,USER_106,1138.88,MERCH_04,Pune,22-12-2025 16:43,atm,1,179,0.75,0,0,0.164513538,LOW,NONE,APPROVED
TXN_00695,USER_095,1002.53,MERCH_17,Delhi,25-12-2025 00:39,web,2,40,0.65,0,0,0.046381995,LOW,NONE,APPROVED
TXN_00696,USER_016,1708.99,MERCH_10,Mumbai,20-12-2025 13:50,mobile,1,30,1.22,0,0,0.187229035,LOW,NONE,APPROVED
TXN_00697,USER_056,1988.28,MERCH_12,Delhi,23-12-2025 11:23,web,4,13,0.94,0,0,0.201050336,LOW,NONE,APPROVED
TXN_00698,USER_077,1288.01,MERCH_02,Pune,23-12-2025 10:41,web,2,80,0.7,1,0,0.088029631,LOW,NONE,APPROVED
TXN_00699,USER_042,1174.23,MERCH_12,Chennai,21-12-2025 16:25,atm,4,164,0.73,0,0,0.179815552,LOW,NONE,APPROVED
TXN_00700,USER_026,993.39,MERCH_28,Chennai,24-12-2025 16:35,mobile,2,175,0.89,0,0,0.173387618,LOW,NONE,APPROVED
TXN_00701,USER_042,2220.43,MERCH_12,Chennai,21-12-2025 17:32,atm,4,67,1.38,0,0,0.171818583,LOW,NONE,APPROVED
TXN_00702,USER_022,885.43,MERCH_40,Chennai,20-12-2025 15:17,mobile,1,41,0.96,0,0,0.164712077,LOW,NONE,APPROVED
TXN_00703,USER_088,3030.73,MERCH_02,Pune,20-12-2025 13:37,mobile,1,115,0.96,0,0,0.180278771,LOW,NONE,APPROVED
TXN_00704,USER_077,2371.17,MERCH_36,Pune,23-12-2025 13:33,web,2,172,1.29,0,0,0.191885465,LOW,NONE,APPROVED
TXN_00705,USER_067,3535.89,MERCH_01,Pune,23-12-2025 12:24,mobile,2,47,1.15,0,0,0.187919441,LOW,NONE,APPROVED
TXN_00706,USER_065,2203.15,MERCH_13,Mumbai,23-12-2025 18:37,web,3,134,0.93,0,0,0.185554179,LOW,NONE,APPROVED
TXN_00707,USER_073,3475.47,MERCH_40,Kolkata,20-12-2025 13:36,mobile,4,172,1.36,0,0,0.172066413,LOW,NONE,APPROVED
TXN_00708,USER_021,4239.08,MERCH_40,Mumbai,23-12-2025 21:18,mobile,2,99,1.23,0,0,0.113298105,LOW,NONE,APPROVED
TXN_00709,USER_106,11105.87,MERCH_37,Hyderabad,22-12-2025 18:09,atm,9,86,7.36,0,1,-0.110538275,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00710,USER_110,2314.29,MERCH_03,Bengaluru,23-12-2025 22:08,mobile,1,73,0.99,0,0,0.127296548,LOW,NONE,APPROVED
TXN_00711,USER_020,2000.55,MERCH_28,Mumbai,20-12-2025 18:21,web,3,24,1.07,0,0,0.18755279,LOW,NONE,APPROVED
TXN_00712,USER_091,1558.07,MERCH_18,Mumbai,22-12-2025 22:00,mobile,2,25,0.68,0,0,0.119547569,LOW,NONE,APPROVED
TXN_00713,USER_113,1457.75,MERCH_29,Hyderabad,21-12-2025 15:28,mobile,3,114,0.67,0,0,0.17707626,LOW,NONE,APPROVED
TXN_00714,USER_084,2217.76,MERCH_17,Delhi,22-12-2025 20:44,mobile,3,12,0.77,0,0,0.166488336,LOW,NONE,APPROVED
TXN_00715,USER_036,1647.79,MERCH_18,Bengaluru,21-12-2025 11:03,atm,4,55,1.22,0,0,0.197743412,LOW,NONE,APPROVED
TXN_00716,USER_059,3914.53,MERCH_03,Chennai,20-12-2025 17:41,atm,4,84,1.37,0,0,0.143374691,LOW,NONE,APPROVED
TXN_00717,USER_096,1693.24,MERCH_25,Bengaluru,23-12-2025 14:52,atm,2,176,0.88,0,0,0.192842258,LOW,NONE,APPROVED
TXN_00718,USER_110,1559.37,MERCH_03,Bengaluru,24-12-2025 00:20,atm,1,132,0.67,1,0,8.38E-05,LOW,NONE,APPROVED
TXN_00719,USER_028,3554.13,MERCH_22,Chennai,23-12-2025 15:03,atm,1,123,1.18,0,0,0.16099003,LOW,NONE,APPROVED
TXN_00720,USER_108,2155.29,MERCH_33,Chennai,24-12-2025 12:54,mobile,1,50,1.12,0,0,0.192557235,LOW,NONE,APPROVED
TXN_00721,USER_034,949.28,MERCH_15,Delhi,20-12-2025 14:31,mobile,2,44,0.98,0,0,0.187912798,LOW,NONE,APPROVED
TXN_00722,USER_033,3137.72,MERCH_05,Kolkata,22-12-2025 21:29,web,3,18,1.38,0,0,0.132903487,LOW,NONE,APPROVED
TXN_00723,USER_081,965.11,MERCH_27,Chennai,22-12-2025 19:13,web,4,162,0.77,0,0,0.154324164,LOW,NONE,APPROVED
TXN_00724,USER_117,2536.58,MERCH_30,Chennai,21-12-2025 11:04,mobile,4,83,0.79,0,0,0.195436095,LOW,NONE,APPROVED
TXN_00725,USER_062,1674.34,MERCH_08,Delhi,22-12-2025 11:23,web,2,53,1.02,0,0,0.201879584,LOW,NONE,APPROVED
TXN_00726,USER_071,940.34,MERCH_18,Mumbai,22-12-2025 20:37,web,4,45,0.98,0,0,0.157995906,LOW,NONE,APPROVED
TXN_00727,USER_073,1858.73,MERCH_07,Kolkata,20-12-2025 16:00,mobile,3,144,0.73,0,0,0.19250725,LOW,NONE,APPROVED
TXN_00728,USER_048,3159.51,MERCH_19,Delhi,22-12-2025 11:05,web,2,31,1,0,0,0.193754479,LOW,NONE,APPROVED
TXN_00729,USER_043,2515.68,MERCH_30,Pune,22-12-2025 19:03,atm,1,143,0.85,0,0,0.154194038,LOW,NONE,APPROVED
TXN_00730,USER_016,1381.1,MERCH_13,Mumbai,20-12-2025 15:49,mobile,3,119,0.98,0,0,0.191933347,LOW,NONE,APPROVED
TXN_00731,USER_070,1946.65,MERCH_13,Hyderabad,20-12-2025 09:39,mobile,3,173,0.75,0,0,0.197969788,LOW,NONE,APPROVED
TXN_00732,USER_039,1543.36,MERCH_14,Chennai,21-12-2025 12:48,mobile,1,65,0.94,0,0,0.188824027,LOW,NONE,APPROVED
TXN_00733,USER_071,6753.28,MERCH_07,Bengaluru,22-12-2025 23:29,web,10,172,7.01,0,1,-0.125151827,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00734,USER_025,797.01,MERCH_18,Mumbai,20-12-2025 17:39,web,4,173,0.67,1,0,0.047061731,LOW,NONE,APPROVED
TXN_00735,USER_041,2675.24,MERCH_38,Hyderabad,21-12-2025 11:09,web,3,180,1.32,1,0,0.099133357,LOW,NONE,APPROVED
TXN_00736,USER_069,2755.94,MERCH_15,Mumbai,20-12-2025 13:49,mobile,2,6,1.32,0,0,0.193944936,LOW,NONE,APPROVED
TXN_00737,USER_014,3456.62,MERCH_25,Hyderabad,24-12-2025 23:50,web,3,34,1.14,0,0,0.124868063,LOW,NONE,APPROVED
TXN_00738,USER_052,1413.77,MERCH_18,Pune,24-12-2025 12:05,atm,1,9,1.26,1,0,0.080920435,LOW,NONE,APPROVED
TXN_00739,USER_066,2768.96,MERCH_04,Kolkata,22-12-2025 13:19,web,1,96,1.36,0,0,0.171789435,LOW,NONE,APPROVED
TXN_00740,USER_055,1429.26,MERCH_36,Kolkata,22-12-2025 18:09,web,3,170,1.18,0,0,0.179279836,LOW,NONE,APPROVED
TXN_00741,USER_018,2452.13,MERCH_10,Hyderabad,24-12-2025 20:17,atm,2,97,0.73,0,0,0.160631301,LOW,NONE,APPROVED
TXN_00742,USER_020,1961.54,MERCH_27,Mumbai,20-12-2025 18:55,web,1,34,1.05,0,0,0.173227539,LOW,NONE,APPROVED
TXN_00743,USER_060,2201.95,MERCH_16,Delhi,22-12-2025 18:16,web,2,6,0.94,0,0,0.179688486,LOW,NONE,APPROVED
TXN_00744,USER_119,2507.39,MERCH_06,Pune,24-12-2025 15:41,atm,3,64,0.79,0,0,0.193831304,LOW,NONE,APPROVED
TXN_00745,USER_107,983.07,MERCH_15,Bengaluru,24-12-2025 14:19,mobile,4,102,1.21,0,0,0.18528455,LOW,NONE,APPROVED
TXN_00746,USER_086,1966.28,MERCH_39,Chennai,22-12-2025 21:13,mobile,2,15,1.34,0,0,0.139686447,LOW,NONE,APPROVED
TXN_00747,USER_119,3804.77,MERCH_22,Pune,24-12-2025 16:01,atm,3,20,1.2,0,0,0.167126753,LOW,NONE,APPROVED
TXN_00748,USER_084,17833.21,MERCH_28,Chennai,22-12-2025 21:05,mobile,6,21,6.2,0,1,-0.108658136,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00749,USER_042,2160.9,MERCH_38,Chennai,21-12-2025 18:02,atm,4,30,1.34,0,0,0.169726448,LOW,NONE,APPROVED
TXN_00750,USER_006,1479.8,MERCH_03,Mumbai,22-12-2025 03:27,mobile,1,168,0.83,0,0,0.118582857,LOW,NONE,APPROVED
TXN_00751,USER_043,23656.09,MERCH_30,Delhi,22-12-2025 19:54,atm,6,51,8.03,0,1,-0.117061188,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00752,USER_012,711.36,MERCH_27,Chennai,21-12-2025 13:02,web,4,122,0.68,1,0,0.06569022,LOW,NONE,APPROVED
TXN_00753,USER_012,834.41,MERCH_22,Chennai,21-12-2025 14:18,web,3,76,0.8,0,0,0.186344247,LOW,NONE,APPROVED
TXN_00754,USER_029,14733.82,MERCH_07,Mumbai,20-12-2025 17:53,mobile,7,113,11.44,1,1,-0.156489984,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH, NEW_DEVICE_HIGH_AMOUNT",FLAGGED
TXN_00755,USER_049,3145.77,MERCH_32,Mumbai,22-12-2025 01:40,mobile,1,128,1.14,0,0,0.076722592,LOW,NONE,APPROVED
TXN_00756,USER_073,1816.29,MERCH_31,Kolkata,20-12-2025 17:17,atm,2,77,0.71,1,0,0.080955393,LOW,NONE,APPROVED
TXN_00757,USER_056,2611.13,MERCH_05,Delhi,23-12-2025 14:21,mobile,1,178,1.23,1,0,0.081294876,LOW,NONE,APPROVED
TXN_00758,USER_015,835.32,MERCH_24,Bengaluru,22-12-2025 13:12,web,3,64,0.74,1,0,0.089438201,LOW,NONE,APPROVED
TXN_00759,USER_053,1833.16,MERCH_01,Hyderabad,23-12-2025 09:05,web,4,73,0.95,0,0,0.200331455,LOW,NONE,APPROVED
TXN_00760,USER_017,2811.37,MERCH_17,Chennai,25-12-2025 01:13,atm,2,113,1.13,0,0,0.098230127,LOW,NONE,APPROVED
TXN_00761,USER_092,2300.95,MERCH_23,Delhi,22-12-2025 10:53,web,1,100,0.72,1,0,0.082704745,LOW,NONE,APPROVED
TXN_00762,USER_011,1359.81,MERCH_37,Kolkata,23-12-2025 12:58,web,4,154,1.38,0,0,0.179433663,LOW,NONE,APPROVED
TXN_00763,USER_069,1458.33,MERCH_23,Mumbai,20-12-2025 16:04,mobile,3,135,0.7,0,0,0.179672091,LOW,NONE,APPROVED
TXN_00764,USER_066,2038.08,MERCH_27,Kolkata,22-12-2025 14:18,web,2,59,1,0,0,0.200464215,LOW,NONE,APPROVED
TXN_00765,USER_056,1473.8,MERCH_29,Delhi,23-12-2025 15:11,atm,3,50,0.7,1,0,0.084510853,LOW,NONE,APPROVED
TXN_00766,USER_100,1250.03,MERCH_19,Hyderabad,23-12-2025 16:36,web,4,124,1.04,0,0,0.183083742,LOW,NONE,APPROVED
TXN_00767,USER_052,958.28,MERCH_14,Pune,24-12-2025 12:16,atm,4,11,0.86,0,0,0.187483272,LOW,NONE,APPROVED
TXN_00768,USER_094,2780.54,MERCH_24,Delhi,23-12-2025 16:59,mobile,4,94,0.89,0,0,0.181258131,LOW,NONE,APPROVED
TXN_00769,USER_094,3520.2,MERCH_17,Delhi,23-12-2025 18:01,mobile,4,62,1.12,0,0,0.165787918,LOW,NONE,APPROVED
TXN_00770,USER_082,974.87,MERCH_27,Kolkata,24-12-2025 11:48,mobile,1,7,0.87,0,0,0.177445748,LOW,NONE,APPROVED
TXN_00771,USER_005,2794.06,MERCH_15,Chennai,24-12-2025 14:04,atm,3,158,1.24,0,0,0.197546531,LOW,NONE,APPROVED
TXN_00772,USER_044,2660.76,MERCH_24,Bengaluru,24-12-2025 08:41,web,2,30,0.99,0,0,0.193610782,LOW,NONE,APPROVED
TXN_00773,USER_026,1430.05,MERCH_29,Chennai,24-12-2025 18:42,web,3,127,1.28,1,0,0.078394448,LOW,NONE,APPROVED
TXN_00774,USER_037,3085.99,MERCH_23,Delhi,24-12-2025 12:55,mobile,2,83,1.17,0,0,0.196644031,LOW,NONE,APPROVED
TXN_00775,USER_036,10805.63,MERCH_10,Delhi,21-12-2025 12:08,atm,8,65,7.97,0,1,-0.087379095,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00776,USER_099,3414.35,MERCH_39,Mumbai,22-12-2025 12:10,atm,4,133,1.01,1,0,0.089368116,LOW,NONE,APPROVED
TXN_00777,USER_033,2793.18,MERCH_24,Kolkata,22-12-2025 23:12,web,4,103,1.23,0,0,0.1153917,LOW,NONE,APPROVED
TXN_00778,USER_015,868.26,MERCH_38,Bengaluru,22-12-2025 14:40,mobile,2,88,0.77,1,0,0.081446078,LOW,NONE,APPROVED
TXN_00779,USER_087,2164.54,MERCH_16,Chennai,24-12-2025 06:08,mobile,2,62,1.17,0,0,0.183405655,LOW,NONE,APPROVED
TXN_00780,USER_030,1491.21,MERCH_21,Kolkata,21-12-2025 16:03,mobile,1,150,0.63,0,0,0.152117826,LOW,NONE,APPROVED
TXN_00781,USER_067,2423.33,MERCH_29,Pune,23-12-2025 15:01,atm,1,157,0.79,1,0,0.073999448,LOW,NONE,APPROVED
TXN_00782,USER_040,2060.88,MERCH_26,Delhi,21-12-2025 11:17,web,1,95,0.87,1,0,0.098508676,LOW,NONE,APPROVED
TXN_00783,USER_031,2277.02,MERCH_03,Delhi,23-12-2025 15:47,web,2,111,0.9,0,0,0.191559851,LOW,NONE,APPROVED
TXN_00784,USER_067,2988.89,MERCH_01,Pune,23-12-2025 16:21,atm,4,80,0.97,0,0,0.178708189,LOW,NONE,APPROVED
TXN_00785,USER_007,1169.29,MERCH_31,Kolkata,21-12-2025 17:00,atm,2,121,1.22,0,0,0.175339796,LOW,NONE,APPROVED
TXN_00786,USER_071,1333.08,MERCH_29,Bengaluru,23-12-2025 00:12,web,1,43,1.38,0,0,0.039437889,LOW,NONE,APPROVED
TXN_00787,USER_113,1433.41,MERCH_06,Hyderabad,21-12-2025 17:29,mobile,1,121,0.65,0,0,0.154700664,LOW,NONE,APPROVED
TXN_00788,USER_024,1315.28,MERCH_23,Kolkata,22-12-2025 14:02,atm,4,113,0.83,0,0,0.191215625,LOW,NONE,APPROVED
TXN_00789,USER_067,2753.3,MERCH_35,Pune,23-12-2025 17:07,web,1,46,0.9,1,0,0.075931596,LOW,NONE,APPROVED
TXN_00790,USER_027,1766.1,MERCH_36,Hyderabad,24-12-2025 15:39,web,3,102,1.08,0,0,0.195251756,LOW,NONE,APPROVED
TXN_00791,USER_073,3246.94,MERCH_24,Kolkata,20-12-2025 17:41,atm,3,24,1.27,0,0,0.17693467,LOW,NONE,APPROVED
TXN_00792,USER_085,1309.19,MERCH_08,Chennai,21-12-2025 19:19,atm,3,167,1.14,0,0,0.17123092,LOW,NONE,APPROVED
TXN_00793,USER_044,2090.17,MERCH_01,Bengaluru,24-12-2025 08:49,web,3,8,0.78,0,0,0.19883364,LOW,NONE,APPROVED
TXN_00794,USER_021,3053.02,MERCH_17,Mumbai,23-12-2025 22:11,mobile,4,53,0.89,0,0,0.126934698,LOW,NONE,APPROVED
TXN_00795,USER_030,2967.77,MERCH_04,Kolkata,21-12-2025 18:03,mobile,3,120,1.25,0,0,0.17607095,LOW,NONE,APPROVED
TXN_00796,USER_004,993.2,MERCH_31,Delhi,21-12-2025 13:52,web,1,85,1,0,0,0.177945399,LOW,NONE,APPROVED
TXN_00797,USER_103,1153.98,MERCH_33,Bengaluru,20-12-2025 17:50,web,2,47,0.81,1,0,0.083628323,LOW,NONE,APPROVED
TXN_00798,USER_018,2795.64,MERCH_35,Hyderabad,24-12-2025 21:03,atm,3,46,0.83,0,0,0.144059162,LOW,NONE,APPROVED
TXN_00799,USER_018,2824.12,MERCH_13,Hyderabad,24-12-2025 23:43,web,3,160,0.84,1,0,0.037738161,LOW,NONE,APPROVED
TXN_00800,USER_070,3097.3,MERCH_21,Hyderabad,20-12-2025 12:08,mobile,4,149,1.19,0,0,0.193293273,LOW,NONE,APPROVED
TXN_00801,USER_073,3203.74,MERCH_07,Kolkata,20-12-2025 19:17,atm,2,96,1.26,0,0,0.161973979,LOW,NONE,APPROVED
TXN_00802,USER_011,804.79,MERCH_05,Kolkata,23-12-2025 13:09,web,2,11,0.81,0,0,0.178195218,LOW,NONE,APPROVED
TXN_00803,USER_023,2087.55,MERCH_30,Chennai,24-12-2025 15:49,mobile,4,136,0.67,1,0,0.077049551,LOW,NONE,APPROVED
TXN_00804,USER_069,2251.92,MERCH_09,Mumbai,20-12-2025 16:53,mobile,3,49,1.08,0,0,0.197266074,LOW,NONE,APPROVED
TXN_00805,USER_044,1955.66,MERCH_19,Bengaluru,24-12-2025 09:10,mobile,1,21,0.73,1,0,0.083927711,LOW,NONE,APPROVED
TXN_00806,USER_086,1589.47,MERCH_18,Chennai,22-12-2025 21:38,mobile,4,25,1.08,0,0,0.145519468,LOW,NONE,APPROVED
TXN_00807,USER_071,815.69,MERCH_36,Bengaluru,23-12-2025 00:30,web,2,18,0.85,0,0,0.060766636,LOW,NONE,APPROVED
TXN_00808,USER_062,1484.64,MERCH_30,Delhi,22-12-2025 12:02,web,4,39,0.9,0,0,0.19922422,LOW,NONE,APPROVED
TXN_00809,USER_107,573.06,MERCH_20,Bengaluru,24-12-2025 15:18,mobile,2,59,0.71,0,0,0.146936105,LOW,NONE,APPROVED
TXN_00810,USER_051,29325.68,MERCH_02,Pune,20-12-2025 13:24,web,7,0,8.51,0,1,-0.122597895,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH, VELOCITY_ATTACK",FLAGGED
TXN_00811,USER_080,1796.79,MERCH_26,Kolkata,21-12-2025 22:45,web,2,94,0.88,0,0,0.135875407,LOW,NONE,APPROVED
TXN_00812,USER_021,3358.47,MERCH_33,Mumbai,23-12-2025 22:53,mobile,2,42,0.98,0,0,0.120382219,LOW,NONE,APPROVED
TXN_00813,USER_027,1441.26,MERCH_07,Hyderabad,24-12-2025 16:32,web,2,53,0.88,0,0,0.180680583,LOW,NONE,APPROVED
TXN_00814,USER_034,1041.87,MERCH_14,Delhi,20-12-2025 17:16,atm,4,165,1.07,1,0,0.067585606,LOW,NONE,APPROVED
TXN_00815,USER_041,1625.23,MERCH_09,Hyderabad,21-12-2025 11:12,web,3,3,0.8,0,0,0.202792857,LOW,NONE,APPROVED
TXN_00816,USER_071,1118.55,MERCH_11,Bengaluru,23-12-2025 02:57,web,2,147,1.16,0,0,0.113674247,LOW,NONE,APPROVED
TXN_00817,USER_038,2447.31,MERCH_28,Bengaluru,24-12-2025 14:31,atm,4,27,1.25,0,0,0.196677274,LOW,NONE,APPROVED
TXN_00818,USER_107,587.94,MERCH_12,Bengaluru,24-12-2025 17:12,mobile,1,114,0.72,0,0,0.134878372,LOW,NONE,APPROVED
TXN_00819,USER_066,1849.7,MERCH_10,Kolkata,22-12-2025 15:42,web,4,84,0.91,0,0,0.194849986,LOW,NONE,APPROVED
TXN_00820,USER_013,1907.35,MERCH_35,Pune,23-12-2025 18:58,web,2,150,0.98,0,0,0.182916369,LOW,NONE,APPROVED
TXN_00821,USER_025,729.61,MERCH_13,Mumbai,20-12-2025 19:50,web,1,131,0.61,0,0,0.11680063,LOW,NONE,APPROVED
TXN_00822,USER_057,8526.8,MERCH_39,Chennai,20-12-2025 15:53,web,7,148,9.41,0,1,-0.101565167,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00823,USER_030,1619.98,MERCH_05,Kolkata,21-12-2025 18:50,mobile,3,47,0.68,0,0,0.172936825,LOW,NONE,APPROVED
TXN_00824,USER_083,621.48,MERCH_37,Bengaluru,24-12-2025 14:10,mobile,1,81,0.65,0,0,0.142138195,LOW,NONE,APPROVED
TXN_00825,USER_112,2143.52,MERCH_06,Delhi,23-12-2025 15:57,atm,1,53,0.8,0,0,0.177102233,LOW,NONE,APPROVED
TXN_00826,USER_034,869.9,MERCH_27,Delhi,20-12-2025 18:23,web,2,67,0.9,1,0,0.076388778,LOW,NONE,APPROVED
TXN_00827,USER_015,1313.17,MERCH_02,Bengaluru,22-12-2025 14:45,web,4,5,1.16,1,0,0.085844892,LOW,NONE,APPROVED
TXN_00828,USER_029,1197.03,MERCH_35,Mumbai,20-12-2025 18:05,mobile,4,12,0.93,0,0,0.169545012,LOW,NONE,APPROVED
TXN_00829,USER_051,3680.49,MERCH_34,Pune,20-12-2025 15:13,atm,4,109,1.07,1,0,0.081715947,LOW,NONE,APPROVED
TXN_00830,USER_107,1074.27,MERCH_27,Bengaluru,24-12-2025 18:25,mobile,4,73,1.32,0,0,0.161936191,LOW,NONE,APPROVED
TXN_00831,USER_028,4193.56,MERCH_33,Chennai,23-12-2025 17:29,atm,2,146,1.4,0,0,0.131722228,LOW,NONE,APPROVED
TXN_00832,USER_111,4664.01,MERCH_01,Chennai,21-12-2025 14:25,atm,4,178,1.38,0,0,0.138431739,LOW,NONE,APPROVED
TXN_00833,USER_034,946.25,MERCH_09,Delhi,20-12-2025 21:07,web,2,164,0.98,0,0,0.139073259,LOW,NONE,APPROVED
TXN_00834,USER_112,1902.8,MERCH_26,Delhi,23-12-2025 18:42,atm,2,165,0.71,0,0,0.165668073,LOW,NONE,APPROVED
TXN_00835,USER_085,7608.38,MERCH_05,Kolkata,21-12-2025 19:19,atm,9,0,6.62,0,1,-0.094555709,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH, VELOCITY_ATTACK",FLAGGED
TXN_00836,USER_017,24489.32,MERCH_11,Bengaluru,25-12-2025 01:13,atm,9,0,9.82,0,1,-0.15224157,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH, ODD_HOUR_TXN, VELOCITY_ATTACK",FLAGGED
TXN_00837,USER_015,1387.66,MERCH_24,Bengaluru,22-12-2025 17:32,atm,1,167,1.22,1,0,0.066315018,LOW,NONE,APPROVED
TXN_00838,USER_091,3005.32,MERCH_08,Mumbai,22-12-2025 23:44,mobile,4,104,1.32,0,0,0.110012887,LOW,NONE,APPROVED
TXN_00839,USER_067,2102.67,MERCH_15,Pune,23-12-2025 19:14,web,4,127,0.69,0,0,0.15470148,LOW,NONE,APPROVED
TXN_00840,USER_049,2532.84,MERCH_36,Mumbai,22-12-2025 03:05,mobile,4,85,0.91,0,0,0.142640586,LOW,NONE,APPROVED
TXN_00841,USER_036,1761.76,MERCH_13,Delhi,21-12-2025 14:41,web,3,153,1.3,1,0,0.097435098,LOW,NONE,APPROVED
TXN_00842,USER_020,2025.65,MERCH_11,Mumbai,20-12-2025 21:34,web,2,159,1.08,0,0,0.149464663,LOW,NONE,APPROVED
TXN_00843,USER_055,845.12,MERCH_02,Kolkata,22-12-2025 19:21,web,2,72,0.7,0,0,0.14448807,LOW,NONE,APPROVED
TXN_00844,USER_054,22978.62,MERCH_05,Chennai,20-12-2025 14:45,web,9,172,8.08,0,0,-0.102824932,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST",FLAGGED
TXN_00845,USER_014,3786.05,MERCH_24,Hyderabad,25-12-2025 00:20,web,1,30,1.25,0,0,0.035724904,LOW,NONE,APPROVED
TXN_00846,USER_017,2770.04,MERCH_06,Bengaluru,25-12-2025 01:38,mobile,2,25,1.11,1,0,0.0438876,LOW,NONE,APPROVED
TXN_00847,USER_071,918.39,MERCH_38,Bengaluru,23-12-2025 05:12,atm,4,135,0.95,1,0,0.045872222,LOW,NONE,APPROVED
TXN_00848,USER_031,2612.2,MERCH_27,Delhi,23-12-2025 16:02,web,1,15,1.03,0,0,0.174861959,LOW,NONE,APPROVED
TXN_00849,USER_040,2547.89,MERCH_18,Delhi,21-12-2025 11:48,mobile,2,31,1.07,1,0,0.110453463,LOW,NONE,APPROVED
TXN_00850,USER_087,1531.42,MERCH_38,Chennai,24-12-2025 06:58,mobile,1,50,0.83,0,0,0.162420413,LOW,NONE,APPROVED
TXN_00851,USER_042,1086.81,MERCH_34,Chennai,21-12-2025 19:15,atm,1,73,0.68,0,0,0.146100977,LOW,NONE,APPROVED
TXN_00852,USER_064,2162.14,MERCH_27,Chennai,22-12-2025 20:52,atm,3,97,0.9,1,0,0.080051763,LOW,NONE,APPROVED
TXN_00853,USER_117,4494.97,MERCH_30,Chennai,21-12-2025 12:17,mobile,2,73,1.39,0,0,0.153842873,LOW,NONE,APPROVED
TXN_00854,USER_033,3185.94,MERCH_09,Kolkata,23-12-2025 01:51,web,2,159,1.4,0,0,0.078059124,LOW,NONE,APPROVED
TXN_00855,USER_104,1702.9,MERCH_40,Kolkata,24-12-2025 17:26,mobile,3,6,0.81,1,0,0.094908995,LOW,NONE,APPROVED
TXN_00856,USER_119,2656.31,MERCH_07,Pune,24-12-2025 18:02,atm,1,121,0.84,0,0,0.161285206,LOW,NONE,APPROVED
TXN_00857,USER_024,1003.74,MERCH_13,Kolkata,22-12-2025 16:51,atm,4,169,0.63,0,0,0.155555,LOW,NONE,APPROVED
TXN_00858,USER_051,3177.23,MERCH_37,Pune,20-12-2025 17:04,atm,3,111,0.92,0,0,0.179837476,LOW,NONE,APPROVED
TXN_00859,USER_052,1534.84,MERCH_22,Pune,24-12-2025 13:07,atm,2,51,1.37,0,0,0.183850079,LOW,NONE,APPROVED
TXN_00860,USER_072,3157.34,MERCH_12,Kolkata,23-12-2025 11:29,web,1,23,1.17,0,0,0.175743715,LOW,NONE,APPROVED
TXN_00861,USER_107,795.03,MERCH_20,Bengaluru,24-12-2025 19:36,mobile,4,71,0.98,0,0,0.152995688,LOW,NONE,APPROVED
TXN_00862,USER_077,1355.89,MERCH_10,Pune,23-12-2025 14:23,web,2,50,0.74,0,0,0.186565448,LOW,NONE,APPROVED
TXN_00863,USER_115,2677.45,MERCH_10,Pune,24-12-2025 14:10,atm,1,57,1.02,0,0,0.183462584,LOW,NONE,APPROVED
TXN_00864,USER_092,2682.2,MERCH_18,Delhi,22-12-2025 12:20,web,3,87,0.84,0,0,0.203383191,LOW,NONE,APPROVED
TXN_00865,USER_027,1476.02,MERCH_01,Hyderabad,24-12-2025 16:38,web,2,6,0.9,0,0,0.183804312,LOW,NONE,APPROVED
TXN_00866,USER_057,1239.48,MERCH_15,Chennai,20-12-2025 17:32,web,1,99,1.37,0,0,0.145694767,LOW,NONE,APPROVED
TXN_00867,USER_052,1306.53,MERCH_38,Pune,24-12-2025 13:16,atm,4,9,1.17,0,0,0.192327938,LOW,NONE,APPROVED
TXN_00868,USER_086,2020.84,MERCH_24,Chennai,22-12-2025 22:44,mobile,2,66,1.38,0,0,0.121649568,LOW,NONE,APPROVED
TXN_00869,USER_074,3839.72,MERCH_38,Delhi,23-12-2025 16:46,web,1,34,1.1,0,0,0.144725487,LOW,NONE,APPROVED
